"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"Yes",127877841,0.00603844,25,0.0431779,43.23,-23.33,-7.9056,28685,43.7931,-151,161.0506,66.37,-9.41,360,1362,0.258999,6.324,0.203515,1,0.45018,21.1012,-2.294585687,3.62,123,0.212435,0.000890813,2.4286,187,0.170893,14
"Yes",146339548,0.0121978,57,0.0261468,63.75,-23.5,-7.09227,13,52.8657,-747.41,"NA",62.48,-239.99,269,1711,2.18947,10.002,0.549837,1,0.39282,88.336,-0.1296079721,2.85,462,0.211927,0.00214506,0.557789,30,0.0640679,22
"Yes",158699579,0.00431311,52,0.0465533,50.47,-18.99,-6.4605,21,44.9016,-289.7,310.3538,78.17,-46.37,194,742,0.290548,9.789,0.168004,1,0.45217,92.1903,-0.671402958,2.3,259,0.231871,0.000786923,0.414218,38,0.0762176,3
"Yes",189104264,"NA","NA","NA",24.17,-25.24,-7.61728,124,42.8571,0,0.0009800441,1.17,0,155,505,3.23731,4.225,1,1,0.26871,99.25,1.744666667,2.55,2,0.153846,6.98895E-06,1908.39,5078,3887.16,8134
"Yes",47213799,0.00199681,1,0.037037,21.03,-17.54,-5.65021,13,46.4286,-3.9,4.086527,5.92,0,119,724,3.4723,6.829,0.865148,1,0.44082,97.95,0.07471428571,2.43,7,0.259259,0.000143583,928.215,4285,26.1222,305
"Yes",97441171,0.000266241,2,0.0227273,63.7,-14.62,-5.46296,2,46.0674,-18.1,19.59805,27.91,-0.87,56,272,3.96847,8.945,0.819231,1,0.41309,7.10123,1.376142857,3.94,18,0.204545,3.3352E-05,24.5761,195,76.419,921
"Yes",107005106,0.00059904,4,0.028169,92.49,-13.07,-4.22393,1,37.0629,-21.1,25.3919,52.24,-2.34,118,378,4.77315,10.003,0.857141,1,0.36879,4.36535,0.06774245283,2.92,23,0.161972,7.7437E-05,13.3523,211,16.5987,377
"Yes",219330771,0.00429313,2,0.0192308,46.18,-17.35,-6.46968,1,54.2857,-26.1,29.45724,14.49,-2.84,551,2711,0.688107,4.107,0.340926,1,0.40609,4.3607,-1.016746627,2.26,23,0.221154,0.000265031,1.52182,28,0.687767,0
"Yes",33799105,0.000149761,3,0.0258621,51.33,-11.49,-5.09037,1,49.5726,-27.1,29.39051,11.2,0,918,1953,0.550329,4.4,0.293245,1,0.30803,96.05,-1.075701495,2.09,16,0.137931,2.79272E-05,0.382028,4,0.863241,10
"Yes",204489816,0.00113152,6,0.0521739,29.45,-14.8,-4.96857,1,43.9655,-21.4,23.86362,6.05,0,348,938,0.215994,2.729,0.087453,0.951,0.33014,98.4,-0.6234910714,1.52,23,0.2,0.000308198,7.85751,49,13.3997,95
"Yes",231537213,0.000199681,1,0.00877193,50.88,-8.13,-3.67682,1,37.3913,-19.1,21.77822,29.64,-2.55,85,219,4.68236,9.384,0.923608,1,0.30695,3.02208,0.9783636364,3.27,13,0.114035,1.39555E-05,40.7419,632,73.647,1939
"Yes",53255800,0.000264901,3,0.0114943,80.65,-16.35,-8.11471,1,65.2672,-121.6,126.1439,35.63,-4.4,1666,7378,3.12605,9.814,0.884273,1,0.38724,14.9783,1.524304706,3.16,36,0.137931,2.76818E-05,5.99349,196,8.51778,338
"Yes",29215527,0.000399361,1,0.00970874,52.37,-12.85,-4.85367,1,56.7308,-26.9,29.67876,30.02,-2.15,178,538,2.75448,7.142,0.717615,1,0.30511,3.98376,0.05895294118,2.21,15,0.145631,2.27985E-05,36.8912,504,12.1774,424
"Yes",28722723,0.000399361,2,0.0113636,67.61,-15.64,-7.05581,74,44.6328,-38.4,41.24252,39.34,-5.35,88,395,5.61676,9.926,0.908774,1,0.44011,11.422,"NA","NA",20,0.113636,3.03646E-05,355.12,8032,1511.31,8096
"Yes",201350711,0.236621,2,0.028169,37.4,-14.52,-4.91581,1,41.6667,-7,9.309429,4.58,0,9,890,0.577234,3.586,0.371123,1,0.35852,98.4,-0.832725,2.43,22,0.309859,0.0288803,8.32996,94,4.32611,71
"Yes",35295386,0.00039936,4,0.0588235,38.36,-16.82,-6.2225,1,46.3768,-8.9,10.90085,9.84,-1.79,498,1326,1.55367,5.244,0.551624,1,0.41099,2.18034,-0.532342,2.89,16,0.235294,9.73356E-05,189.493,1691,2.65066,1
"Yes",109739833,0.000948483,4,0.0533333,50.49,-11.17,-2.7544,1,60.5263,-27.1,27.71128,24.96,0,501,1394,2.69123,7.969,0.679795,1,0.36822,99.55,2.107807018,5.66,18,0.24,0.000264663,97.1352,1136,175.335,4111
"Yes",34821917,0.000199681,1,0.0263158,26.86,-11.32,-3.69895,1,43.5897,-1.4,2.684455,13.11,-0.13,185,481,4.50726,9.27,0.917526,1,0.43482,2.74025,1.078856522,2.89,3,0.0789474,1.86126E-05,20.5782,252,36.0489,422
"Yes",151699996,0.000264901,2,0.0125,62.32,-19.79,-5.63485,1,54.6584,-45.1,48.25229,10.49,-0.03,1464,6171,3.78701,9.923,0.903931,1,0.42289,2.36741,1.739898639,4.78,23,0.14375,1.88662E-05,7.88925,144,8.24762,236
"Yes",100594875,0.000399361,1,0.0212766,41.43,-11.81,-4.44857,1,31.25,-4.4,5.854547,4.89,-0.65,222,450,1.82919,5.24,0.593723,1,0.393,0.737774,-0.2105,2.22,6,0.12766,1.04864E-05,38.2238,337,73.636,1023
"Yes",30438916,0.0472494,8,0.0223464,68.26,-12.48,-6.00818,1,37.883,-78.2,84.2463,32.58,-2.3,162,417,2.16876,8.116,0.666333,1,0.43902,16.8218,-0.1585135593,4.3,61,0.170391,0.00772582,12.1011,261,10.6725,390
"Yes",64959305,0.00039936,3,0.025641,50.34,-13.39,-4.73462,1,41.5254,-17.4,20.09573,28.35,-3.56,181,2987,2.48924,5.911,0.82003,1,0.35593,9.45171,0.1572564103,2.41,20,0.17094,6.91005E-05,4.57938,56,1.26637,5
"Yes",973149,0.0151386,37,0.0293884,6.84,-14.98,-8.89882,2319,31.1111,-360.3,384.5008,10.59,-363.82,300,726,0.00712941,2.609,0.0840182,0.998,0.2671,82.3675,-0.5494353784,1.55,420,0.333598,0.0056895,0.536797,64,0.368654,11
"Yes",1309086,0.00509185,6,0.0320856,71.74,-14.7,-6.0488,1,73.4043,-85.4,87.86878,17.89,0,6781,14310,1.16743,7.711,0.431492,1,0.41028,97.95,-0.5079252143,2.42,72,0.385027,0.000375014,5.79829,171,61.8433,1037
"Yes",147907945,0.00157249,39,0.0294562,72.54,-23.72,-12.4109,2,59.3208,-521.7,"NA",88.34,-91.18,197,607,2.94184,9.92,0.67129,1,0.41938,99.648,"NA","NA",324,0.244713,0.000199818,5.33311,156,0.0795642,33
"Yes",203771367,0.0038795,7,0.0636364,33.64,-12.68,-4.46379,1,47.7477,-16.6,19.91548,28.01,-6.25,945,1900,1.09356,4.439,0.551037,1,0.40317,8.40586,-0.859577451,2.43,17,0.154545,0.0013391,2.20759,27,2.61977,34
"Yes",7247277,9.98405E-05,1,0.0151515,47.58,-9.92,-4.9316,3,46.2687,-10.1,12.00167,18.28,-2.35,118,408,4.06132,7.266,0.990909,1,0.44653,2.79702,1.286498,3.22,15,0.227273,2.18816E-05,39.2082,438,151.92,1581
"Yes",183508059,0.0183107,18,0.0400891,88.78,-14.35,-7.85559,1,53.5556,-151.9,160.0253,44.5,-4.23,45,134,3.52966,9.516,0.815739,1,0.42048,18,0.4488427245,2.99,93,0.207127,0.00341814,9.32401,233,10.6479,448
"Yes",241801781,0.000522241,12,0.0470588,45.23,-14.63,-7.27294,3,64.8438,-89.5,94.76202,19.5,-5.75,262,1080,1.59587,9.076,0.502898,1,0.40765,16.1079,-0.4289021348,10.3,70,0.27451,5.8819E-05,0.795208,16,0.903224,33
"Yes",122687080,"NA","NA","NA",32.69,-10.95,-4.52708,1,38.2353,0,0.3263392,2.87,0,1961,4468,0.709152,4.145,0.317,1,0.39699,99.8,-1.01528,2.75,3,0.0909091,6.97793E-06,92.5491,843,514.291,3193
"Yes",16190520,"NA","NA","NA",27.19,-9.59,-3.482,2,46.2963,-11.3,11.45603,15,-1.76,102,1148,4.35155,7.024,0.961679,1,0.42079,3.18191,1.017651111,2.88,7,0.132075,2.29517E-05,75.1466,1183,197.608,3236
"Yes",241501478,0.00036608,6,0.026087,97.31,-20.03,-7.22121,1,56.71,-82.8,86.2439,52.17,-4.27,46,7629,4.75053,9.692,0.890715,1,0.40105,18.9876,-0.2267215254,3.24,39,0.169565,3.23859E-05,38.0672,803,131.589,6993
"Yes",24116917,0.000199681,1,0.00787402,60.05,-12.84,-6.32071,2,52.3438,-34,36.35367,34.81,-8.56,207,3267,3.83742,7.464,0.963493,1,0.45351,26,2.218194948,4.43,14,0.110236,2.64274E-05,86.4937,1992,42.8269,1246
"Yes",11903905,0.0027456,1,0.0166667,20.19,-14.26,-5.55333,4,39.3443,-2.7,4.323419,2.79,0,158,532,-0.285367,2.733,0.00231667,0.058,0.42934,99.3,"NA","NA",9,0.15,0.00143188,19.0975,166,33.134,581
"Yes",21432612,0.000264901,2,0.00990099,82.21,-13.37,-6.37812,1,43.8424,-44.3,48.84623,35.07,-11.41,274,2286,4.67992,9.415,0.933902,1,0.39085,29,0.271427044,2.36,11,0.0544554,1.2951E-05,24.2178,420,1.68473,57
"Yes",66032468,0.0002649,8,0.0284698,56.07,-16.47,-7.12588,1,51.4184,-90.7,95.65424,24.38,-4.91,438,1305,0.999118,4.694,0.486774,1,0.44435,13.8445,0.004187214612,1.6,52,0.185053,3.40773E-05,15.2506,538,0.258572,8
"Yes",65861350,0.00459267,3,0.0352941,41.01,-16.54,-5.65,1,62.7907,-26.3,28.2871,2.71,0,25,1019,0.395374,4.116,0.160589,1,0.4646,98.85,-0.7764493976,2.34,19,0.223529,0.000808995,23.558,284,118.867,885
"Yes",157679841,0.0107703,14,0.044164,7.59,-15.82,-7.60788,1,47.7987,-75.5,79.52981,8.22,-51.4,208,441,0.199443,2.053,0.206406,1,0.41309,75.6748,-1.044980096,1.88,73,0.230284,0.00239237,0.139397,13,0.162818,11
"Yes",13421642,0.070188,2,0.0102041,57.05,-11.56,-6.24765,3,45.6853,-56.4,60.59961,23.81,-13.37,213,2420,4.06269,9.775,0.92181,1,0.40482,24.3569,1.093278788,3.03,27,0.137755,0.0055873,77.827,1861,77.1949,2784
"Yes",75459065,"NA","NA","NA",53.75,-10.44,-4.63226,1,39.3162,-14.8,17.20838,47.25,-3.7,310,4602,4.89016,9.609,0.955734,1,0.41053,14,1.359324675,3.36,14,0.12069,1.09707E-05,16.5364,267,39.0929,1783
"Yes",55090502,0.0005298,2,0.0185185,18.98,-11.78,-5.81259,4,47.7064,-23.4,25.71548,6.36,-9.37,122,2207,-0.0196906,1.387,0.0072598,0.308,0.41115,26.7815,-1.476247525,1.63,17,0.157407,3.75165E-05,3.9688,16,6.91913,6
"Yes",20257868,0.00139776,1,0.0140845,39.17,-12.4,-5.53074,1,38.8889,-7.8,9.315932,17.96,-0.66,430,6131,5.02869,8.918,0.958447,1,0.39625,11.971,1.062412245,2.35,10,0.140845,0.000195739,73.6607,1027,47.1697,921
"Yes",42696598,0.0901079,74,0.0387638,24.58,-20.4,-10.1629,1,50.2618,-648.9,"NA",36.38,-91.82,181,2799,0.18356,9.923,0.0962221,1,0.31077,92.4747,-1.311343367,2.31,436,0.228392,0.0171405,15.8001,514,2.75902,435
"Yes",181474960,0.000199681,1,0.00943396,59.38,-12.1,-3.81407,1,48.5981,-24.4,27.06422,19.64,-5.73,1138,2733,3.47355,8.7,0.817022,1,0.40512,5,0.3497808219,2.59,17,0.160377,2.05282E-05,70.6864,1627,65.5714,2184
"Yes",53269024,0.00202534,20,0.0188501,59.23,-16.85,-9.42765,1,56.6855,-425.7,441.7632,44.73,-65.16,1083,2186,1.28953,7.638,0.478805,1,0.44712,98.025,-0.2529613779,2.98,113,0.106503,0.000374743,5.91824,305,13.6899,583
"Yes",13610387,0.00536286,7,0.0542636,40.09,-11.97,-5.88241,1,54.6154,-24.4,28.23118,4.43,-0.32,152,578,-0.167596,4.346,0.088637,1,0.44381,1.63821,-1.928901739,2.34,27,0.209302,0.00144384,18.3088,155,124.357,3387
"Yes",94380871,0.0246748,14,0.0518519,51.73,-12.97,-6.09765,2,50.5535,-75.1,81.47843,25.92,-2.94,124,263,0.326631,8.228,0.235635,1,0.41315,2.70037,-1.21484742,2.34,133,0.492593,0.00308048,12824.4,8163,63.9181,3326
"Yes",113024644,0.00379393,2,0.0175439,73.91,-12.02,-5.65967,1,60.8696,-32.3,34.88026,46.86,-4.09,596,3540,3.26796,9.034,0.779655,1,0.3905,8,-0.7635316456,2.59,26,0.22807,0.000333244,64.691,1238,19.7471,571
"Yes",169821092,0.000332801,3,0.0165746,75.9,-11.5,-5.57939,2,33.5165,-19,23.23473,27.37,-0.46,64,194,4.10376,9.773,0.913633,1,0.36466,0.762496,0.7453428221,2.38,32,0.176796,2.74871E-05,11.2275,204,63.2569,1168
"Yes",120808545,"NA","NA","NA",21.19,-10.45,-5.84563,35,56.2791,-69.4,73.65287,16.96,-8.41,289,802,0.178112,2.051,0.151634,0.923,0.43448,25.842,-1.404621531,4.01,109,0.509346,0.00415371,47.7173,399,39.1032,395
"Yes",186232127,0.00272897,3,0.0185185,44.33,-10.8,-4.65968,1,45.3988,-34.7,39.02306,58.84,-1.7,95,767,1.47119,6.22,0.518971,1,0.33875,1.52925,-0.6733068707,2.47,34,0.209877,6.42738E-05,39.0862,1450,1.28667,53
"Yes",38780926,0.00039936,3,0.0361446,80.74,-14.1,-3.905,1,53.5714,-18.5,21.04622,18.64,-0.83,366,2775,5.27146,9.543,0.943149,1,0.39111,4.57341,1.61378125,3.1,19,0.228916,1.21184E-05,24.5482,326,49.5923,924
"Yes",45730300,0.0324481,7,0.0409357,42.49,-14.06,-5.75897,1,52.3256,-52.4,54.86777,13.25,0,114,1083,1.2417,7.132,0.459589,1,0.47599,98.85,-0.7287141935,2.38,34,0.19883,0.00456212,24.6899,497,152.551,5443
"Yes",4199683,0.000199681,2,0.0232558,32.15,-22.79,-6.26235,1,75.8621,-33.9,35.59768,2.51,-10.56,135,876,0.881637,4.365,0.561953,1,0.4243,15.1786,0.7487561429,2.37,20,0.232558,3.0007E-05,5.17436,46,6.18952,63
"Yes",158661269,0.00071885,4,0.04,25,-10.46,-4.70724,1,57.4257,-35.9,37.24431,5.17,-1.6,261,883,-0.162794,2.381,0.0220788,0.444,0.40659,3.21774,-1.22834,1.47,20,0.2,0.00013017,8.79063,104,6.44716,190
"Yes",45531389,0.0197409,29,0.0382082,69.35,-17.17,-9.775,1,66.5789,-312.1,326.2487,44.24,-19.7,285,2910,2.42814,9.721,0.636483,1,0.39497,40.2522,-0.732942236,2.5,181,0.238472,0.00328852,4.36344,230,26.4871,576
"Yes",6463663,0.000638977,10,0.0462963,35.72,-12.86,-7.26176,2,69.1244,-105.8,109.3091,26.05,-4.7,158,378,0.985211,8.006,0.30704,1,0.31735,7.29974,"NA","NA","NA","NA","NA",100.943,2148,138.835,2042
"Yes",8122343,0.192891,1,0.0114943,41.1,-12.03,-4.65321,1,63.6364,-24.2,26.19829,9.74,-18.77,185,3502,2.69648,6.5,0.983878,1,0.38686,21.1102,"NA","NA",18,0.206897,0.00964794,4.89654,25,4.81551,74
"Yes",167296032,0.00776406,11,0.0480349,65.52,-17.03,-8.83515,1,54.7826,-72.6,75.49645,76.62,-4.67,193,1441,3.07845,9.109,0.716059,1,0.44668,10.7309,-0.4692823834,2.04,59,0.257642,0.00179269,5.86493,164,0.142424,1
"Yes",180603124,0.000249601,4,0.0201005,77.49,-11.11,-5.6903,1,39,-49.5,53.82734,55.4,-1.84,327,2275,4.02572,9.356,0.880966,1,0.36627,14.0816,0.5799240755,2.41,35,0.175879,4.57074E-05,29.5381,523,32.5752,1501
"Yes",143286424,0.00112548,33,0.0203077,20.59,-25.27,-11.2244,1,52.952,-548.2,"NA",22.36,-119.76,35,1366,0.0883102,5.31,0.0891318,1,0.39354,38.8863,0.1303960583,4.19,333,0.204923,0.000130357,3.19409,126,5.89772,712
"Yes",43928824,0.13129,4,0.0615385,89.94,-13.28,-5.8781,1,54.5455,-8.3,9.788359,39.35,-3.61,306,1821,2.9068,8.97,0.651846,1,0.39375,3.97171,2.494967213,7.31,14,0.215385,0.0320788,58.5494,889,23.9692,413
"Yes",75209823,0.0129293,4,0.0246914,58.14,-8.48,-3.25,1,39.2638,-47.1,49.08533,33.01,-6.05,167,610,2.56345,7.476,0.806025,1,0.40452,12.9628,0.4298472222,2.92,33,0.203704,0.00199919,13.8908,359,32.1467,747
"Yes",241140521,0.00192001,13,0.0560345,50.97,-13.04,-7.45625,1,58.7983,-81.4,86.30169,34.69,-1.79,104,368,1.39453,5.856,0.509846,1,0.40818,9.54427,-0.5608418848,1.94,55,0.237069,0.000364985,6.66547,192,9.56203,387
"Yes",102416385,0.00137054,22,0.0298913,68.91,-21.37,-10.5332,1,67.4355,-359.5,369.8468,10,-18.93,583,1228,1.62278,8.099,0.701694,1,0.33459,52,0.3227039551,2.3,157,0.213315,0.00018448,10.8815,657,0.566414,38
"Yes",55222235,0.0320488,7,0.0271318,49.49,-12.91,-6.95516,1,36.6795,-46.9,53.47553,11.63,-0.09,147,466,1.55462,5.538,0.63096,1,0.34125,2.7202,0.1530289451,2.98,52,0.20155,0.00421562,7.24461,164,3.87176,221
"Yes",8090195,0.000199681,1,0.00961538,80.54,-16.41,-6.20724,2,50.4762,-24.9,28.16207,34.33,-5.06,262,798,4.60262,9.086,0.865775,1,0.43162,7.21822,0.6798625,2.47,10,0.0961538,4.74734E-05,79.5606,1326,34.2496,1259
"Yes",73872667,0.0007072,23,0.0316369,24.99,-16.23,-8.37294,1,48.6264,-244,259.1728,45.48,-89.98,60,371,1.07301,9.316,0.302626,1,0.45173,96.368,-0.7902801288,3.84,136,0.18707,0.000119522,14.7552,1524,47.6604,3493
"Yes",15135274,0.0215655,4,0.0277778,66.2,-13.79,-5.575,1,51.0345,-42.2,44.8617,51.51,-2.18,273,806,4.49679,10.003,0.859313,1,0.3732,10.6776,-0.1168731707,2.76,22,0.152778,0.00376644,20.7948,490,92.0396,1322
"Yes",70785415,0.31254,5,0.0223214,55.54,-16,-7.22353,1,48.8889,-59.8,64.32558,16.52,-0.05,667,4318,0.597488,3.841,0.352491,1,0.42765,1.67803,-0.6319685116,2.27,48,0.214286,0.0279838,0.872344,14,0.335575,7
"Yes",228157740,0.020155,46,0.0220518,18.38,-22.87,-12.1112,1,68.759,-1080.7,"NA",71.77,-498.6,924,2749,1.31468,9.798,0.385244,1,0.41582,61.0349,-1.462124845,2.35,610,0.292426,0.00329521,2.59308,157,3.85722,571
"Yes",28032065,0.000199681,1,0.0102041,53.64,-9.08,-4.08115,3,46.4646,-24,26.29888,14.42,-0.6,213,748,1.45108,6.045,0.640766,1,0.46951,6,-1.014977895,2.56,15,0.153061,2.69908E-05,6.92012,114,327.102,7431
"Yes",6861184,0.000399361,2,0.00995025,80.31,-15.25,-5.57879,1,43.5644,-48.7,52.44773,76.13,-0.03,236,1054,3.35322,9.122,0.81076,1,0.42123,1.1992,-0.3223944444,2.54,36,0.179104,2.69596E-05,18.3793,487,100.758,2861
"Yes",170323079,0.000199681,3,0.0166667,77.52,-12.31,-6.03,2,50.8287,-44.9,48.03518,62.21,-1.83,1619,3589,2.67799,8.917,0.703814,1,0.44689,11.3058,-0.3135675676,2.24,34,0.188889,2.56677E-05,22.9963,644,20.4393,914
"Yes",177338488,0.00036608,6,0.0512821,77.83,-9.41,-3.74393,1,59.322,-41,43.39713,18.05,-2,248,656,4.10719,10.003,0.812749,1,0.40582,2.00833,-0.2955035714,2.48,30,0.25641,5.25573E-05,226.016,5079,269.116,8008
"Yes",26577516,0.0503483,7,0.0625,48.76,-9.48,-3.25105,1,61.0619,-32.8,35.20382,17.85,0,819,1648,1.51148,5.407,0.595423,1,0.43903,95.9,-0.318224,2.22,40,0.357143,0.0102922,0.738428,13,1.68972,44
"Yes",169805474,0.000199681,2,0.0194175,71.91,-10.19,-4.59174,3,37.5,-19.4,21.57276,33.34,-0.96,329,722,5.10371,10.003,0.936305,1,0.42731,3.47802,1.097077324,2.48,9,0.0873786,1.24081E-05,39.9514,727,80.6439,2594
"Yes",107924818,0.000299521,2,0.0175439,70.08,-7.3,-3.55357,1,34.7826,-15.8,19.02293,39.11,-2.32,350,873,5.14324,9.557,0.994672,1,0.30586,4.09238,1.166887302,2.26,21,0.184211,2.89128E-05,35.5925,556,23.7056,606
"Yes",3077779,0.000332801,3,0.0192308,36.64,-10.73,-4.45833,1,56.6879,-48.5,50.9191,47.13,-3.23,129,1205,3.36963,9.079,0.815454,1,0.39373,10.0451,-0.1388023437,2.23,36,0.230769,3.12042E-05,19.8194,497,28.149,1193
"Yes",41646126,0.000228207,7,0.0384615,44.3,-14.25,-6.05633,1,65.0273,-68,69.75316,5.42,0,104,642,0.979935,5.425,0.478108,1,0.43555,98.7,2.648629167,6.21,42,0.230769,3.97207E-05,24.1221,512,281.576,5419
"Yes",43215095,0.00528043,9,0.0386266,54.36,-19.44,-6.90121,1,55.5556,-80,85.53108,16.9,-4.72,201,739,1.52704,7.049,0.558421,1,0.38913,12.7782,-0.5052075758,2.18,42,0.180258,0.000992633,118.161,3375,0.276892,5
"Yes",84827484,0.000199681,3,0.0247934,59.81,-11.32,-5.59148,1,58.1967,-37.6,39.02123,32.54,-1.98,406,1559,4.7068,9.323,0.901707,1,0.42699,3.74497,0.6305066667,2.37,27,0.22314,2.81656E-05,25.1105,379,33.6244,1274
"Yes",7605645,"NA","NA","NA",76.13,-12.96,-4.70621,1,50,-20.2,21.9695,37.28,-3.68,1214,9083,4.29839,9.998,0.831707,1,0.45991,9.44157,1.01679661,3.02,12,0.129032,1.45442E-05,21.4528,395,44.4987,830
"Yes",104128424,0.0013312,3,0.0322581,65.95,-9.5,-3.67308,2,40.4255,-16.3,18.9429,38.21,-1.15,140,876,5.03444,9.875,0.913312,1,0.41049,6.20545,-0.008869565217,2.36,9,0.0967742,0.000800949,24.1384,412,52.7765,1267
"Yes",1513453,0.00369409,2,0.0185185,84.41,-15.87,-3.75077,1,47.7064,-22.3,25.82748,21.38,0,480,1407,2.6947,9.314,0.74738,1,0.46417,98.05,0.1399789655,2.34,26,0.240741,7.99827E-05,44.7724,511,40.98,861
"Yes",10543570,0.00628995,2,0.0222222,41.1,-12.4,-5.22621,2,43.956,-10.7,13.3569,23.44,0,94,596,1.44379,6.28,0.471708,1,0.42474,92.25,-0.9314393939,2.69,24,0.266667,0.0004278,72.5464,1008,109.918,2722
"Yes",168472455,0.000199681,1,0.0144928,28.73,-11.04,-4.61615,2,37.1429,-6,6.747952,1.94,0,348,865,0.0893239,3.918,0.12478,0.98,0.3686,99.55,-1.678282203,2.35,7,0.101449,6.98011E-06,13.1818,159,59.429,946
"Yes",46122233,0.000199681,4,0.032,28.67,-9.12,-4.65,1,51.5873,-27.8,29.96791,10.34,-7.18,38,957,0.624226,4.612,0.435537,1,0.39387,8.2047,-0.832487549,2.16,18,0.144,1.66732E-05,9.558,232,69.0673,3083
"Yes",108450428,"NA","NA","NA",55.33,-13.23,-4.82385,1,43.0769,-9.6,11.34688,11.65,-0.02,429,1823,4.28583,9.849,0.939203,1,0.43151,1.27506,1.148681818,3.24,9,0.140625,1.3193E-05,51.3155,766,57.2747,1463
"Yes",66568416,0.00111821,19,0.0646259,76.47,-13.29,-5.82,1,41.6949,-75.9,80.28514,58.95,-0.09,304,799,2.38842,9.532,0.583789,1,0.4038,1.25456,-0.1396705882,2.33,59,0.20068,0.000375751,18.3439,364,23.5436,724
"Yes",143320664,0.1665,6,0.0458015,84.4,-11,-5.91581,1,53.7879,-45.4,47.38772,27.76,-6.33,229,996,3.75611,9.864,0.805245,1,0.32817,17,1.650651319,3.76,22,0.167939,0.0448865,2.46701,31,0.20185,7
"Yes",45333413,0.000439298,5,0.0276243,38.3,-14.41,-6.865,1,58.2418,-59.3,62.61426,14.76,-14.48,231,2473,1.46351,7.736,0.426746,1,0.37163,24.3123,-0.7374567901,2.53,31,0.171271,7.04642E-05,7.34033,134,15.3515,448
"Yes",179889313,0.000399363,4,0.0714286,32.06,-4.94,-3.02071,1,43.8596,-5.6,7.067968,7.01,0,52,131,1.07273,4.241,0.662589,1,0.46298,94.85,-0.4256792453,2.52,11,0.196429,0.000126349,66.813,458,145.858,1592
"Yes",59902647,0.0129711,47,0.0283474,27.76,-14.12,-8.73088,1,32.3086,-380.4,415.9459,13.99,-29.16,145,696,0.150642,4.518,0.103288,1,0.32751,96.1463,-1.302897042,2.31,297,0.179131,0.00189449,3.00156,226,24.1075,2721
"Yes",94053126,0.000199681,1,0.00990099,59.42,-9.85,-4.15448,1,31.3725,-7.7,10.10738,26.46,-1.82,536,3572,5.1167,9.559,0.926398,1,0.40154,4,1.202601,2.49,14,0.138614,9.50407E-06,54.4808,749,42.4469,917
"Yes",6526521,0.185753,4,0.016129,48.04,-12.52,-6.57906,1,78.7149,-146.4,150.0064,14.2,-4.16,211,1029,2.61989,8.906,0.826742,1,0.39861,21.1877,"NA","NA",70,0.282258,0.0124005,1.27675,21,0.656718,28
"Yes",127781789,0.00094848,4,0.0377358,60.33,-13.77,-5.26276,1,62.6168,-30.9,33.48414,28.34,-5.58,45,343,3.79613,8.514,0.884387,1,0.40858,7.87474,0.1911325581,4.27,15,0.141509,0.000140067,63.8617,1651,95.5575,2700
"Yes",16748097,0.00059904,2,0.0333333,64.77,-8.46,-4.75421,1,40.9836,-6.9,7.821213,19.63,-0.9,48,191,5.08415,8.417,0.998767,1,0.40155,2.58229,1.001557143,2.2,5,0.0833333,4.19072E-05,146.346,1921,270.27,5400
"Yes",156810837,"NA","NA","NA",82.26,-11.18,-5.64967,1,39.2265,-37.6,41.00364,42.97,-4.29,578,1922,4.26817,9.516,0.867578,1,0.31269,13.2367,0.9768294964,4.13,20,0.111111,2.27088E-05,37.0338,586,79.13,2578
"Yes",33593533,0.0053165,8,0.0373832,87.08,-14.01,-5.73647,1,66.0465,-91.1,96.35885,58.81,-5.25,90,265,3.43425,9.889,0.820956,1,0.40635,17,-0.2559622222,3.09,53,0.247664,0.000780617,16.8488,490,0.309344,16
"Yes",127674545,0.000199681,1,0.0181818,58.84,-14.59,-6.224,1,55.3571,-17.1,17.98907,18.38,-3.63,116,2114,3.8182,8.778,0.955655,1,0.40235,11,0.277265,2.3,10,0.181818,2.02375E-05,11.3029,155,28.4022,270
"Yes",86970476,0.0521693,19,0.0432802,38.74,-18.55,-8.86265,3,59.0909,-126.6,135.392,6.8,-0.74,1368,3717,-0.171907,5.033,0.0777402,1,0.37924,2.74507,-1.283171204,2.03,114,0.259681,0.00816877,20.7986,1311,136.513,8070
"Yes",52123923,0.000332801,3,0.0238095,36.25,-12.14,-6.18708,21,46.4567,-19.8,22.36147,26.27,-0.44,54,466,0.782829,5.014,0.336226,1,0.40096,1.59641,-0.7755973043,2.37,12,0.0952381,8.722E-06,12.8573,196,11.2064,293
"Yes",406346,9.98405E-05,1,0.0196078,35.91,-11.86,-4.1992,2,65.3846,-16.9,17.47647,14.42,-2.34,107,2466,1.92835,7.786,0.778863,1,0.41952,2.0452,0.2122645833,3.36,20,0.392157,2.93165E-05,73.3896,1176,82.8578,990
